ID,Chain Name,DC Address,Customer Code
1147,Reliance Fresh,"Door No XIV/36, B Yohans Plaza Marady Village Ernakulam, Survey No 365/1-2, KL Kochi686661 IND",KL/0035-004
1148,Reliance Fresh,"Block No 8, Survey No. 292/10 Ernakulam, Vazhakkala Village KL Kochi682030 IND",KL/0035-005
1149,Reliance Fresh,"Ho No EWS 77, API Colony, Elilix Road, Post HD 62, Near Round Building, Vasundare KA Bangalore560097 IND",KA/0088-008
1150,Reliance Fresh,"Block 11 Vasavi Colony Road, Ward NO. 25,Warangal, Telangana TG Warangal500015 IND",TG/0027-0004
1151,Reliance Fresh,"Municipal No 7-7-348 & 7-7-349, Old Alankar Theatre Alankar Chowr,Warangal, Telangana  TG WARANGAL506001 IND",TG/0027-0005
1152,Reliance Fresh,Plot No-89&90 Khed Tasiyaroad Near Gokul Nagar Rly Crossing Mahavir Nagar Himmatnagar-383001 GJ HIMATNAGAR383001 IND,GJ/0052-012
1153,Reliance Fresh,"Bhanushali Nagar, Mundra Road, Bhuj-Kutch GJ KUTCH370001 IND",GJ/0052-012
1154,Reliance Fresh,"Plot No-12A Lower Ground Floor, Jaipuria Sunrise Plaza Ahinsa Khand Indirapuram,A0UP GHAZIABAD201010 IND",UP/0135-003
1155,Reliance Fresh,"Bestech Square Mall, Plot No.1 Industrial Focal Point Phase IX S.A. S. Nagar, Mohali, Punjab - 160063 PB ZIRAKPUR160063 IND",PB/0060-002
1156,Reliance Fresh,"MBD Neopolis Mall 1121 / 1-2 1122 / 2, 1120/2 1119-1113-1114 Barewal Avanna Ferozpur RoadAdj, Ludhiana, Punjab - 141012 PB LUDHIANA141012 IND",PB/0060-003
1157,Reliance Fresh,"Muncipal Buildings, Ground Floor, Next to Mansarover Hotel Bandra (West), Station Road, Mumbai, Maharashtra - 400050 MH MUMBAI400050 IND",MH/0231-0020
1158,Reliance Fresh,"100ft Ring Road, 2nd stage, BTM Layout, Bangalore KA BANGALORE560076 IND",UP/0135-004
1159,Reliance Fresh,"T915, LGF Signature Street, G Block Govindpuram Ghaziabad, Ghaziabad 201013 GhaziabadUP IND",KA/0088-009
1160,Reliance Fresh,"T916, MBD NEOPOLIS MALL, Lower Ground Floor G T Road Civil Lines BMC Chowk, Jalandhar, Punjab - 144001 144001 Jalandhar,PB IND",PB/0060-004
1161,Reliance Fresh,"103/106, GIDC, NARODAAhmedabad-GJ Ahmedabad382230 IND",GJ/0009
1162,Reliance Fresh,"C 51 Yard, Plot No.9 Road No.8, Apiic Ida Park,A0Vakalpudi Thammavaram, Vill Kakinada, East Godavari AP KAKINADA533005 IND",AP/0070
1163,Reliance Fresh,Flamez Mall755 Gurdev Nagar PB Ludhiana141001 IND,PB/0060
1164,Reliance Fresh,Fun Republic MallAvinashi Road Peelamedu TN Coimbatore641004 IND,TN/0083
1165,Reliance Fresh,"LGF Plot No.39, Site-4, EuroPark,Sahibabad Industrial Area UP Ghaziabad201012 IND",UP/0135
1166,Reliance Fresh,Holding No.-B1-95/96Mouza-Parbangla Nungi WB 24 Paraganas (South)700140 IND,WB/0091
1167,Reliance Fresh,Holding No.-B1-95/96Mouza-Parbangla Nungi WB 24 Paraganas (South)700140 IND,AP/0070-001
1168,Reliance Fresh,Abhi TowersBeside Hotel TirumalaResidencyRenigunta Rd Nr. Railway Overbridge AP Tirupati517501 IND,AP/0070-005
1169,Reliance Fresh,Survey No 778/A 778/DMunicipal No 7-7-348 & 7-7-349oldalankar theaterAlankarchowr AP Warangal506001 IND,AP/0070-006
1170,Reliance Fresh,Municipal CAS No 516Adjto KVR Petrol Bunk Police Office Road DargamittaPolice Office Road AP Nellore524003 IND,AP/0070-008
1171,Reliance Fresh,18-5-21 Main Road Opp. Telephone Exchange Tanuku West Godavari AP TANUKU534211 IND,AP/0070-0011
1172,Reliance Fresh,New Town Survey No.25WardNo.27 Mogalrajpuram Municipal Corporation Krishna Vijayawada AP Vijayawada520010 IND,AP/0070-0013
1173,Reliance Fresh,"City Survey Nos. 1999,2000 & 2 001 Sheet No 209,Opp. Ayurvedi c College,Ward No.10,Jamnagar GJ JAMNAGAR361007 IND",GJ/0052-003
1174,Reliance Fresh,"Maneklal Road, Opp. Head Post Office, Navsari - 396445 GJ Navsari396445 IND",GJ/0052-004
1175,Reliance Fresh,"Mangalya hall,Harni Road, Near Airport Circle, Vadodara - 390044 GJ Baroda390044 IND",GJ/0052-005
1176,Reliance Fresh,"Drive Inn,FP No.-05,Sub Plot No-5/1,TP No1/a,Mouje-Bodakdev Taluka,City GJ Ahmedabad IND",GJ/0052-007
1177,Reliance Fresh,"C/o Kant appartment Petlad raod Vil & taluka - Kheda, Nadiad District -NADIAD GJ Nadiad387002 IND",GJ/0052-008
1178,Reliance Fresh,SECTOR 12 B NR. OLD COURT GANDHIDHAM GJ GANDHIDHAM370201 IND,GJ/0052-009
1179,Reliance Fresh,DLF Mega Mall Basement Golf Course Road  HR Gurgaon IND,HR/0079-002
1180,Reliance Fresh,U&I Mall Plot no 19-23 Sector 29 City Center HR Gurgaon IND,HR/0079-003
1181,Reliance Fresh,"Plot No-188 Sec-58,Faridabad Haryana HR faridabad121001 IND",HR/0079-004
1182,Reliance Fresh,"BBMD PID NO 62-116-23,Traffic and Transit Management Centre Shanthinagar,Bangalore KA Bangalore560027 IND",KA/0088-005
1183,Reliance Fresh,"TTMC Bus Stand,Kanakpura Road Banashankari  KA Bangalore560050 IND",KA/0088-006
1184,Reliance Fresh,KSRTC Mofussil Bus Stand Nilagiri Road  KA Mysore570001 IND,KA/0088-007
1185,Reliance Fresh,"Santhom Commercial Complex, Opp. Kottaramattam Bus Stand  Pala KL kochi686575 IND",KL/0035-003
1186,Reliance Fresh,Site No. 61 Ward Cdalal Market Laxmipuri Kolhapur-Maharashtra MH Kolhapur416602 IND,MH/0214
1187,Reliance Fresh,"R L Mall Survey numbers 612/5B/1 & 612/5 Old Mumbai Agra Road Nasik,Maharashtra MH Nashik422001 IND",MH/0214-006
1188,Reliance Fresh,"Galaxy Super Market, 2/2, Sindhi Society Linking Sion Circle, Opp Gurukripa Rest. MH Mumbai111111 IND",MH/0231-001
1189,Reliance Fresh,"Thakur Complex Shop No 2 to 11 Bldg No. A/1 Next To Idbi Bank Thakur Complex, Saraf Chodry N MH Kandivali-E400101 IND",MH/0231-002
1190,Reliance Fresh,G-28&29 Lower Ground Floor L.B.S.Marg Kurla West Mumbai  MH West Mumbai400070 IND,MH/0231-003
1191,Reliance Fresh,"Spring Avenue, Club Road Burve Road, Kadakpada,Near Kdmc B-Ward Office, MH Kalyan - West421301 IND",MH/0231-005
1192,Reliance Fresh,Central City Mall Dr Dadasaheb Bhadkamkar Marg  MH Mumbai Central411013 IND,MH/0231-006
1193,Reliance Fresh,"New Jai Bharat,Plot 7 & 8 Womens Hostel Bldg., Nerul Sec. 5, Beside Army Colony,",MH/0231-008
1194,Reliance Fresh,"H No. 64-65 Manvelpada Road Tal. Vasai Dist. Thane, Virar - E, MH Virar - E401303 IND",MH/0231-007
1195,Reliance Fresh,"Dev Darshan Sector 19 Plot No. 23 & 24 , Kharghar,
MH
Navi Mimbai410210
IND",MH/0231-009
1196,Reliance Fresh,"Near Fish Market Harsh Plaza Opp. Sector No.2 Mira Road ( E ), Poonam Vihar, MH mumbai401107 IND",MH/0231-0010
1197,Reliance Fresh,"Acme Mall SV Road, Santacruz (W) MUMBAI , Santacruz (W), MH Mumbai400054 IND",MH/0231-0011
1198,Reliance Fresh,"Neelkanth,Sec-42 Nerul Seawood Navi Mumbai MH IND",MH/0231-0012
1199,Reliance Fresh,"Mangala Tower,Plot 84,Belapur Sec-19 Navi Mumbai MH IND",MH/0231-0013
1200,Reliance Fresh,"Ward Agar Bazar churchwadi Kadhinath Dhuru road,S.K.Bole  Road,Prabhadevi Dadar (West) MH Mumbai400028 IND",MH/0231-0018
1201,Reliance Fresh,"Devpooja Builders PLD,Victoria Mall Plot No-81-90 Simpoli Road Borivali-W Mumbai MH Maharastra400092 IND",MH/0231-0019
1221,Reliance Fresh,"Municipal No-76-16-8 Bypass Road Vijaywada , Bhavanipuram, Vijayawada, Andhra Pradesh - 520012",
1229,Reliance Fresh,"Suravi Fabtex Pvt.Ltd. No.3 Bhawani Singh Marg , , Jaipur, Rajasthan - 302001",
1230,Reliance Fresh,"C/o Kant appartment Petlad raod . Vil & taluka - Kheda , NadiadDistrict -, NADIAD, Gujarat - 387001",
1231,Reliance Fresh,"Bhanushali Nagar Mundra Rd , , Bhuj, Gujarat - 370001",
1232,Reliance Fresh,"Municipal No 8-1-346/1 Shaikpet , Tolichowki, Hyderabad, Telangana - 500008",
1233,Reliance Fresh,"Sector 12 B Nr Old Court , , Gandhidham, Gujarat - 370201",
1234,Reliance Fresh,"Khedtasiya Road Mahavir Nagar , , Himatnagar, Gujarat - 383001",
1235,Reliance Fresh,"Mangala Tower Plot 84 Belapur , Sec 19, Navi Mumbai, Maharashtra - 400706",
1236,Reliance Fresh,"Maru Tower Plot No 677 , Kanke Road, Ranchi, Jharkhand - 834008",
1237,Reliance Fresh,"New No. 179/1179/2 Old No 1 and 2 Velachery Byepass Road , , Chennai, Tamil Nadu - 600042",
